total_energy_consumption,ensemble_size,input_file_length,image_height,image_width,ensemble_accuracy,ensemble_confidence,ensemble_avg_response_time,ensemble_max_response_time,ensemble_contribution,reward,action,distribution_weights,models
0.37023952996044085,2,14,224,224,0.94,0.8329923392832279,0.38464275291382827,0.39249578668909574,0.898373493552208,0.9223951421873302,3,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetV2S', 'NASNetLarge']"
0.37023952996044085,2,15,224,224,0.95,0.8223520790040493,0.3862538953428485,0.46312259688039636,0.8837403845787049,0.9629286886244173,2,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetV2S', 'NASNetLarge']"
0.37023952996044085,2,14,224,224,0.92,0.8015146186947822,0.3850042374018742,0.3969942741861119,0.8768020290136337,0.8278390345727514,0,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetV2S', 'NASNetLarge']"
0.8245137703113788,3,15,224,224,0.97,0.8165559816360474,0.562421001406912,0.5845719304243598,0.8933461654186249,1.0341542762343057,1,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S', 'NASNetLarge']"
0.8245137703113788,3,14,224,224,0.97,0.8081940179069838,0.5632177640473193,0.5837019020162862,0.8904365369677544,1.0341542762343057,1,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S', 'NASNetLarge']"
0.8245137703113788,3,14,224,224,0.95,0.802832382619381,0.5639213814323893,0.5949836553252568,0.8855915063619614,0.9629286886244173,0,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S', 'NASNetLarge']"
0.8245137703113788,3,13,224,224,0.92,0.7521706621845563,0.5665974517592641,0.590705866953209,0.8533029025793075,0.8278390345727514,1,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S', 'NASNetLarge']"
0.37023952996044085,2,14,224,224,0.92,0.8263015216588974,0.3850457660621658,0.3973358055493702,0.893079337477684,0.8278390345727514,3,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetV2S', 'NASNetLarge']"
0.8245137703113788,3,15,224,224,0.93,0.7725836858153343,0.5648231536888015,0.5914180788259789,0.8687062954902649,0.877685407217849,1,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S', 'NASNetLarge']"
0.8245137703113788,3,15,224,224,0.94,0.7809637822210788,0.5638712470345785,0.5868181237485671,0.8721034348011016,0.9223951421873302,1,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S', 'NASNetLarge']"
